serial_num,Client_Num,Customer_Age,Gender,Dependent_Count,Education_Level,Marital_Status,state_cd,Zipcode,Car_Owner,House_Owner,Personal_loan,contact,Customer_Job,Income,Cust_Satisfaction_Score
2331,712673283,50,M,2,Graduate,Married,TX,91750,no,no,yes,telephone,Retirees,83466,2
2332,712674183,43,F,3,Uneducated,Single,TX,91750,no,yes,no,cellular,Selfemployeed,11069,1
2333,712675158,50,M,4,Graduate,Single,TX,91750,no,yes,no,telephone,Govt,52200,3
2334,712676208,46,M,1,Graduate,Unknown,CA,91750,yes,no,no,cellular,Govt,49851,2
2335,712677633,59,F,1,Uneducated,Unknown,FL,91750,no,no,no,cellular,White-collar,25275,3
2336,712681608,37,M,2,Graduate,Single,NY,91750,yes,no,no,cellular,Govt,47547,2
2337,712682583,43,M,4,High School,Unknown,NJ,91750,yes,yes,no,cellular,White-collar,88758,2
2338,712683633,36,F,1,Unknown,Single,NY,91750,yes,yes,no,cellular,Retirees,27995,3
2339,712685733,65,F,1,Graduate,Married,NJ,91750,yes,yes,no,cellular,Retirees,38022,2
2340,712687083,43,M,3,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,102289,2
2341,712688433,31,F,0,High School,Married,TX,91750,yes,yes,no,unknown,Businessman,26871,2
2342,712689333,51,F,2,Graduate,Single,FL,91750,yes,no,no,cellular,Selfemployeed,6550,2
2343,712690458,56,F,2,High School,Married,MI,91750,no,yes,no,cellular,Businessman,227472,2
2344,712691883,48,F,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Govt,24119,3
2345,712693908,38,F,2,Doctorate,Married,TX,91750,no,no,no,cellular,Govt,17432,2
2346,712700358,56,F,5,Graduate,Married,FL,91750,no,yes,no,cellular,Businessman,26952,3
2347,712701333,38,M,2,Uneducated,Married,CA,91750,yes,yes,no,cellular,Selfemployeed,10205,2
2348,712704933,35,F,2,Uneducated,Married,CA,91750,no,no,no,cellular,Selfemployeed,23827,3
2349,712706058,50,F,3,Graduate,Single,TX,91750,no,no,no,unknown,Blue-collar,19442,2
2350,712707408,44,F,4,Doctorate,Married,TX,91750,no,no,no,cellular,Retirees,45295,3
2351,712709508,38,F,2,Graduate,Married,TX,91750,no,yes,no,cellular,Retirees,31149,3
2352,712710708,51,F,2,Uneducated,Single,CA,91750,no,yes,no,unknown,Selfemployeed,14198,3
2353,712713108,42,M,4,Graduate,Single,NJ,91750,no,yes,no,cellular,Selfemployeed,78917,3
2354,712714008,58,M,2,Unknown,Married,FL,91750,yes,no,no,cellular,Govt,75050,3
2355,712715208,45,F,4,Graduate,Unknown,TX,91750,no,no,no,telephone,Govt,26430,2
2356,712716108,58,M,1,Uneducated,Single,TX,91750,yes,no,no,unknown,White-collar,109314,2
2357,712718958,57,F,1,High School,Married,FL,91750,no,yes,no,cellular,Businessman,194027,2
2358,712720158,45,F,5,Graduate,Married,TX,91750,yes,no,no,cellular,Blue-collar,18319,2
2359,712721358,49,F,3,Graduate,Single,NY,91750,no,no,no,cellular,Retirees,20891,2
2360,712723608,43,M,3,Unknown,Married,NJ,91750,yes,no,no,cellular,Businessman,47220,3
2361,712724733,42,M,5,Graduate,Married,NY,91750,yes,no,no,cellular,Retirees,46164,2
2362,712727283,59,F,0,Graduate,Married,CA,91750,no,no,yes,cellular,Selfemployeed,11198,2
2363,712730583,54,F,1,Unknown,Married,CA,91750,yes,no,no,telephone,White-collar,16837,2
2364,712732908,37,F,1,High School,Single,CA,91750,no,no,no,cellular,White-collar,50710,3
2365,712733958,58,F,1,Uneducated,Married,CA,91750,no,no,no,cellular,Selfemployeed,25136,3
2366,712734933,45,F,2,Graduate,Married,CA,91750,yes,no,no,cellular,Businessman,19068,2
2367,712737108,42,F,3,Graduate,Married,CA,91750,yes,yes,no,cellular,Businessman,54107,3
2368,712740108,52,F,0,Uneducated,Married,NY,91750,no,no,no,telephone,Blue-collar,26289,2
2369,712742808,48,F,3,High School,Married,FL,91750,yes,no,no,unknown,Selfemployeed,8250,3
2370,712747758,39,F,2,Unknown,Married,NJ,91750,no,yes,no,cellular,White-collar,20521,2
2371,712751133,42,F,1,Graduate,Married,NY,91750,yes,no,no,cellular,Businessman,16564,3
2372,712753758,45,F,2,Graduate,Unknown,CA,91750,yes,no,no,cellular,Govt,57268,3
2373,712755783,56,F,1,High School,Unknown,NY,91750,no,yes,no,cellular,White-collar,44349,2
2374,712757808,58,F,2,High School,Single,TX,91750,no,yes,no,cellular,Selfemployeed,14975,2
2375,712760208,44,M,2,Unknown,Married,NJ,91750,no,no,no,cellular,Govt,109110,2
2376,712762758,42,F,2,Graduate,Married,IA,91750,yes,no,no,cellular,Selfemployeed,35325,3
2377,712763808,51,F,3,Uneducated,Married,FL,91750,no,yes,no,unknown,Blue-collar,14826,2
2378,712765158,38,F,2,Unknown,Married,CA,91750,no,no,no,cellular,Retirees,26415,2
2379,712766208,42,M,3,High School,Single,NJ,91750,yes,no,yes,cellular,Blue-collar,115315,2
2380,712767858,34,F,2,High School,Married,CA,91750,no,yes,no,unknown,Govt,23085,2
2381,712768983,53,M,2,Unknown,Married,NY,91750,no,yes,no,telephone,White-collar,115638,2
2382,712770408,53,F,2,High School,Single,NY,91750,no,yes,no,cellular,Govt,24909,3
2383,712771233,40,M,3,Unknown,Single,NY,91750,no,yes,no,cellular,White-collar,63784,2
2384,712774008,54,F,1,Uneducated,Married,TX,91750,no,no,no,unknown,Selfemployeed,14975,3
2385,712774908,45,M,5,Uneducated,Married,TX,91750,yes,yes,no,cellular,Govt,93711,2
2386,712777233,47,F,4,Graduate,Married,TX,91750,yes,yes,no,unknown,Blue-collar,31610,3
2387,712778658,48,M,2,High School,Married,NY,91750,no,no,no,cellular,White-collar,54793,2
2388,712781883,52,M,3,Uneducated,Single,NJ,91750,yes,no,no,cellular,Businessman,93956,3
2389,712783083,55,F,2,Graduate,Married,NY,91750,yes,yes,no,cellular,Blue-collar,20185,2
2390,712784058,56,F,5,Doctorate,Married,NY,91750,no,no,no,cellular,Selfemployeed,7865,2
2391,712788258,58,M,2,Graduate,Married,NJ,91750,yes,no,no,cellular,Govt,102421,2
2392,712789383,53,F,1,Graduate,Married,NY,91750,yes,yes,no,cellular,Retirees,20693,2
2393,712790358,38,F,2,Graduate,Unknown,CA,91750,no,yes,no,telephone,Businessman,23744,2
2394,712795833,60,F,0,Uneducated,Married,CA,91750,no,yes,yes,telephone,Businessman,24545,2
2395,712797258,54,F,2,Post-Graduate,Married,CA,91750,no,yes,yes,cellular,Blue-collar,14690,3
2396,712801758,38,F,0,Unknown,Married,FL,91750,yes,no,no,cellular,Businessman,34416,3
2397,712802733,52,F,3,Post-Graduate,Married,CA,91750,no,yes,no,unknown,Govt,33950,2
2398,712804383,44,M,4,Graduate,Single,GA,91750,no,yes,no,cellular,Businessman,74111,2
2399,712805658,45,M,3,Graduate,Single,NY,91750,yes,yes,no,cellular,White-collar,79026,3
2400,712807758,56,F,2,High School,Married,TX,91750,no,no,no,cellular,Selfemployeed,28230,2
2401,712810233,26,F,0,Uneducated,Unknown,FL,91750,yes,yes,no,cellular,Govt,55581,2
2402,712812408,44,F,4,Uneducated,Married,NY,91750,no,yes,no,cellular,Selfemployeed,18509,2
2403,712813458,45,F,4,Unknown,Single,CA,91750,no,yes,no,cellular,Selfemployeed,13531,2
2404,712814658,37,M,2,Graduate,Married,NJ,91750,no,no,no,cellular,Blue-collar,76834,2
2405,712815858,38,F,2,High School,Single,TX,91750,yes,yes,no,cellular,White-collar,38304,3
2406,712816833,43,F,3,High School,Married,TX,91750,no,no,no,cellular,Blue-collar,13774,2
2407,712817808,42,F,3,Post-Graduate,Married,CA,91750,no,yes,yes,unknown,Blue-collar,20640,3
2408,712820208,45,F,3,Uneducated,Married,CA,91750,no,yes,yes,unknown,Selfemployeed,22386,2
2409,712821333,46,F,4,Graduate,Married,NY,91750,yes,no,no,cellular,Selfemployeed,16520,2
2410,712822758,45,F,4,Graduate,Married,TX,91750,no,no,no,cellular,Businessman,31945,3
2411,712826208,37,M,2,Uneducated,Single,FL,91750,no,no,no,cellular,Selfemployeed,14975,3
2412,712827258,42,M,3,Graduate,Married,NY,91750,no,no,no,cellular,White-collar,91305,3
2413,712828533,54,M,1,Unknown,Single,TX,91750,no,no,no,cellular,Selfemployeed,79642,2
2414,712829808,51,F,4,Unknown,Single,CA,91750,no,no,no,cellular,Businessman,20456,2
2415,712831908,49,M,0,Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,68564,2
2416,712833633,43,M,2,Uneducated,Single,NY,91750,yes,no,no,cellular,Businessman,145350,2
2417,712834533,40,M,2,Graduate,Married,NY,91750,yes,no,yes,cellular,Businessman,50783,2
2418,712835433,49,M,3,Graduate,Single,FL,91750,no,yes,no,cellular,Blue-collar,82349,3
2419,712837233,37,M,3,Graduate,Married,FL,91750,no,yes,yes,cellular,Blue-collar,40138,1
2420,712838358,52,M,4,High School,Unknown,NJ,91750,no,no,no,cellular,Retirees,74732,3
2421,712839633,43,M,2,Graduate,Single,NY,91750,yes,no,no,unknown,Govt,117121,1
2422,712840608,40,F,2,Doctorate,Married,CA,91750,no,yes,no,telephone,White-collar,49700,1
2423,712841883,39,F,3,Uneducated,Single,TX,91750,no,no,no,cellular,Businessman,102012,3
2424,712843983,41,F,2,Doctorate,Unknown,FL,91750,no,yes,no,unknown,Businessman,24965,2
2425,712845258,58,F,2,High School,Single,CA,91750,yes,no,no,cellular,Selfemployeed,52226,2
2426,712846458,42,M,4,Uneducated,Married,TX,91750,no,no,no,cellular,Businessman,180767,1
2427,712847208,36,M,1,Unknown,Married,FL,91750,no,no,no,telephone,Govt,18043,2
2428,712849158,44,F,3,Unknown,Married,TX,91750,yes,no,yes,cellular,Retirees,23184,3
2429,712851108,56,F,4,Uneducated,Married,NY,91750,yes,yes,no,unknown,Govt,33948,2
2430,712852233,37,M,2,Graduate,Single,NJ,91750,yes,yes,no,cellular,Blue-collar,69549,3
2431,712853358,42,F,2,Doctorate,Unknown,FL,91750,no,yes,no,unknown,White-collar,23646,3
2432,712854633,43,F,3,High School,Married,TX,91750,no,yes,no,unknown,Blue-collar,32938,1
2433,712855683,46,M,4,Uneducated,Single,CA,91750,yes,no,no,cellular,Businessman,84913,3
2434,712860858,46,M,4,Uneducated,Married,TX,91750,yes,yes,no,unknown,Businessman,86659,3
2435,712863183,57,M,4,Unknown,Single,TX,91750,no,no,no,cellular,White-collar,144014,2
2436,712864683,38,F,1,Uneducated,Married,TX,91750,yes,no,no,unknown,Selfemployeed,14975,2
2437,712865583,49,F,3,Uneducated,Married,NV,91750,no,no,no,cellular,White-collar,45636,2
2438,712866933,45,F,2,Graduate,Unknown,TX,91750,no,yes,no,cellular,Blue-collar,40705,3
2439,712867983,57,M,4,High School,Married,NY,91750,no,no,no,cellular,Govt,95280,1
2440,712868733,52,F,2,Unknown,Married,NY,91750,no,no,no,cellular,Selfemployeed,14975,3
2441,712869783,47,M,3,Graduate,Single,NM,91750,no,yes,no,cellular,Retirees,70602,3
2442,712872183,43,F,3,High School,Unknown,FL,91750,no,yes,no,unknown,Selfemployeed,28010,2
2443,712874433,53,M,3,Unknown,Married,NY,91750,no,yes,no,cellular,White-collar,98986,3
2444,712876233,55,F,2,Graduate,Married,FL,91750,no,yes,no,cellular,Selfemployeed,11346,3
2445,712877733,48,M,0,Doctorate,Married,CA,91750,yes,yes,no,cellular,White-collar,60785,3
2446,712879158,38,M,4,Post-Graduate,Single,NY,91750,yes,yes,no,cellular,Blue-collar,106682,3
2447,712880283,49,F,2,Graduate,Single,TX,91750,no,yes,yes,cellular,Retirees,15188,1
2448,712881483,56,F,2,Doctorate,Married,NY,91750,yes,no,no,cellular,White-collar,20595,2
2449,712884408,42,M,4,Uneducated,Single,NY,91750,yes,no,no,cellular,Govt,109279,2
2450,712885533,50,F,2,High School,Married,CA,91750,yes,yes,no,unknown,White-collar,36059,3
2451,712886733,49,F,4,Graduate,Married,IA,91750,yes,no,no,unknown,Govt,55840,3
2452,712887633,49,F,1,Doctorate,Single,NV,91750,no,yes,no,cellular,Retirees,15025,2
2453,712890408,54,F,2,Post-Graduate,Single,TX,91750,no,yes,no,unknown,Blue-collar,12139,3
2454,712891833,47,M,3,Uneducated,Unknown,CA,91750,no,no,no,cellular,Businessman,44160,3
2455,712894308,33,M,1,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,58520,2
2456,712895733,48,M,4,Unknown,Single,CA,91750,yes,no,no,cellular,Govt,115979,3
2457,712899333,50,F,1,Graduate,Married,FL,91750,yes,no,no,cellular,Selfemployeed,6550,3
2458,712900308,33,F,3,Uneducated,Single,CA,91750,no,no,no,telephone,White-collar,21229,1
2459,712901283,43,F,3,Post-Graduate,Married,TX,91750,no,no,no,telephone,Retirees,14745,3
2460,712902483,55,F,0,Uneducated,Married,TX,91750,yes,yes,no,telephone,Blue-collar,17936,2
2461,712905708,55,F,2,Unknown,Single,TX,91750,yes,no,no,unknown,Selfemployeed,8250,2
2462,712912233,50,M,5,Uneducated,Married,TX,91750,no,no,no,cellular,Businessman,156583,3
2463,712914783,40,M,3,Graduate,Unknown,CA,91750,yes,yes,no,cellular,Govt,76470,3
2464,712916958,48,M,3,Graduate,Married,VA,91750,no,yes,no,cellular,Blue-collar,101597,2
2465,712918083,48,M,2,Graduate,Married,CA,91750,no,no,no,cellular,Blue-collar,104569,1
2466,712920633,46,M,3,Graduate,Married,FL,91750,no,yes,yes,cellular,Selfemployeed,58630,2
2467,712924383,49,F,3,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,5225,3
2468,712925808,53,M,0,High School,Married,TX,91750,no,yes,no,cellular,Blue-collar,75419,1
2469,712927383,62,F,1,Graduate,Married,CA,91750,no,yes,no,unknown,Selfemployeed,18864,1
2470,712931733,55,M,1,High School,Married,NY,91750,yes,no,no,cellular,Govt,101925,1
2471,712933083,44,F,5,Unknown,Married,TX,91750,yes,no,yes,cellular,Selfemployeed,24994,3
2472,712934583,29,M,0,Post-Graduate,Married,TX,91750,yes,yes,no,cellular,White-collar,37941,3
2473,712936908,42,F,0,Unknown,Married,TX,91750,no,yes,no,cellular,Blue-collar,33986,3
2474,712938258,56,M,1,Unknown,Married,NJ,91750,no,no,no,telephone,Businessman,113377,2
2475,712939533,73,M,0,High School,Married,IL,91750,yes,yes,no,cellular,Govt,42237,1
2476,712940508,46,F,3,Unknown,Unknown,CA,91750,yes,yes,yes,unknown,Retirees,17996,2
2477,712941483,46,M,3,Graduate,Unknown,NJ,91750,no,yes,no,unknown,Businessman,101364,2
2478,712942308,43,F,3,Post-Graduate,Single,CA,91750,yes,no,no,unknown,Govt,41126,3
2479,712943508,46,F,4,Post-Graduate,Married,CA,91750,yes,yes,no,cellular,White-collar,70641,1
2480,712947333,48,F,5,Unknown,Single,TX,91750,yes,no,no,cellular,Selfemployeed,14975,1
2481,712948383,49,M,4,High School,Single,TX,91750,yes,yes,no,cellular,Businessman,103446,3
2482,712949733,47,F,2,Uneducated,Single,NY,91750,yes,no,yes,cellular,Businessman,38493,3
2483,712950783,65,F,0,Uneducated,Single,NY,91750,no,no,no,cellular,Selfemployeed,2565,2
2484,712952283,32,M,3,Unknown,Single,NJ,91750,no,no,no,cellular,Businessman,170984,3
2485,712953483,58,F,1,Unknown,Married,NY,91750,yes,no,no,unknown,Selfemployeed,16293,1
2486,712955433,44,M,4,Doctorate,Married,FL,91750,yes,yes,no,cellular,Govt,102283,3
2487,712960308,46,F,3,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,21799,3
2488,712961658,41,M,3,Unknown,Married,CA,91750,no,no,no,cellular,Blue-collar,97982,3
2489,712965183,42,F,5,Doctorate,Married,NY,91750,no,yes,yes,cellular,Selfemployeed,8250,3
2490,712966458,21,F,1,Unknown,Single,NY,91750,yes,no,no,unknown,Businessman,185905,3
2491,712967508,43,M,4,Graduate,Married,FL,91750,no,no,yes,unknown,Businessman,91003,2
2492,712968708,55,M,4,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,95026,3
2493,712971708,37,M,1,High School,Married,FL,91750,yes,no,no,cellular,Selfemployeed,72539,1
2494,712973733,45,F,3,Graduate,Unknown,NY,91750,yes,no,no,cellular,Blue-collar,13208,3
2495,712974558,43,M,1,Graduate,Married,CA,91750,no,yes,no,cellular,Govt,68162,1
2496,712977183,54,F,3,High School,Married,FL,91750,yes,yes,yes,unknown,Blue-collar,13698,2
2497,712979133,44,F,4,Graduate,Single,NY,91750,no,yes,yes,cellular,Selfemployeed,1250,3
2498,712980333,56,F,3,Unknown,Single,NY,91750,no,no,yes,cellular,White-collar,30269,3
2499,712981383,58,F,4,Graduate,Married,FL,91750,no,no,no,cellular,Selfemployeed,5525,3
2500,712982808,41,F,2,Uneducated,Married,CA,91750,no,yes,no,cellular,Blue-collar,26433,2
2501,712984983,49,M,1,Graduate,Single,NE,91750,no,yes,no,cellular,Govt,107469,1
2502,712986483,63,F,0,Graduate,Married,FL,91750,no,no,yes,cellular,Selfemployeed,47013,2
2503,712987608,59,F,1,Graduate,Single,NY,91750,no,yes,no,telephone,Govt,55691,2
2504,712988958,49,F,1,Unknown,Married,CA,91750,no,yes,no,unknown,Govt,35737,1
2505,712990458,55,M,3,Graduate,Single,NY,91750,no,no,no,unknown,White-collar,136223,1
2506,712991808,46,F,3,Uneducated,Married,NY,91750,no,no,no,unknown,Selfemployeed,14975,2
2507,712993008,53,M,1,Graduate,Married,TX,91750,yes,yes,no,telephone,Govt,67440,3
2508,712996833,35,M,3,Unknown,Single,TX,91750,no,yes,no,cellular,White-collar,57140,2
2509,712998033,50,F,4,Graduate,Single,CA,91750,yes,yes,no,telephone,Retirees,21635,2
2510,712999008,40,M,3,Unknown,Single,TX,91750,yes,yes,yes,cellular,Businessman,57543,3
2511,713000058,36,F,3,Graduate,Single,CA,91750,yes,no,no,telephone,White-collar,49635,2
2512,713003358,39,M,3,High School,Married,TX,91750,yes,yes,no,cellular,Retirees,88551,3
2513,713004933,59,F,0,High School,Married,FL,91750,no,yes,no,unknown,White-collar,31041,2
2514,713005908,49,M,4,Uneducated,Unknown,NY,91750,yes,no,yes,cellular,Retirees,77694,2
2515,713008308,45,F,4,High School,Single,TX,91750,no,no,no,unknown,Govt,17241,3
2516,713009208,45,M,4,Unknown,Unknown,CA,91750,yes,no,no,cellular,White-collar,56615,3
2517,713010483,44,F,3,Unknown,Single,CA,91750,yes,yes,no,unknown,Selfemployeed,14975,2
2518,713011683,30,F,0,Unknown,Married,CA,91750,no,no,no,unknown,Blue-collar,20794,1
2519,713013483,44,F,2,Graduate,Unknown,TX,91750,yes,yes,no,telephone,Govt,41559,3
2520,713014533,55,F,2,Graduate,Unknown,CA,91750,no,no,no,cellular,Retirees,38781,3
2521,713015433,49,M,3,High School,Married,CA,91750,no,yes,no,cellular,Blue-collar,67917,3
2522,713016633,34,F,2,Post-Graduate,Single,CA,91750,no,no,no,cellular,Govt,19652,3
2523,713017758,34,M,3,Graduate,Married,FL,91750,no,no,no,cellular,Businessman,91706,3
2524,713019783,44,F,4,High School,Single,CA,91750,yes,yes,no,cellular,Blue-collar,49722,1
2525,713021208,52,F,2,Unknown,Married,TX,91750,yes,no,no,unknown,Blue-collar,12327,2
2526,713023158,48,M,2,Graduate,Single,TX,91750,yes,no,no,cellular,Businessman,54826,1
2527,713025558,56,F,1,Graduate,Single,NY,91750,no,no,no,cellular,White-collar,18753,3
2528,713027058,47,F,2,High School,Single,CA,91750,yes,no,yes,unknown,Selfemployeed,30380,1
2529,713029683,44,M,3,High School,Single,TX,91750,no,yes,yes,cellular,Govt,76221,3
2530,713030958,50,F,1,High School,Single,TX,91750,no,no,no,telephone,Retirees,19255,3
2531,713032233,38,M,1,Uneducated,Married,FL,91750,no,no,no,telephone,White-collar,79362,1
2532,713036208,45,F,2,Doctorate,Married,NY,91750,no,no,yes,cellular,Businessman,222791,3
2533,713037333,48,F,3,Uneducated,Single,TX,91750,yes,no,yes,cellular,Govt,38813,3
2534,713039808,39,F,1,Graduate,Single,CA,91750,no,no,no,cellular,Selfemployeed,16069,3
2535,713041683,63,F,0,Unknown,Single,TX,91750,no,no,no,cellular,White-collar,17298,3
2536,713043183,38,F,4,High School,Single,NJ,91750,no,no,no,cellular,Blue-collar,57289,1
2537,713047608,36,F,2,Post-Graduate,Married,CA,91750,no,yes,no,cellular,Businessman,22135,3
2538,713048733,46,M,5,High School,Single,NY,91750,yes,yes,no,cellular,Govt,48879,2
2539,713049933,50,F,3,High School,Married,UT,91750,yes,yes,no,unknown,White-collar,22445,2
2540,713053383,48,F,4,Doctorate,Single,TX,91750,no,yes,no,unknown,Selfemployeed,2565,3
2541,713056083,59,F,0,Post-Graduate,Single,TX,91750,yes,no,no,cellular,Businessman,48316,2
2542,713057658,47,F,4,Graduate,Single,TX,91750,no,no,no,cellular,Selfemployeed,51090,3
2543,713058858,31,F,1,Graduate,Single,TX,91750,no,yes,no,unknown,Blue-collar,22025,3
2544,713060283,53,F,1,Graduate,Married,TX,91750,no,yes,no,cellular,White-collar,41404,2
2545,713061558,38,F,2,Graduate,Single,CA,91750,no,yes,no,unknown,Selfemployeed,5525,3
2546,713063958,51,M,4,High School,Single,TX,91750,no,yes,no,cellular,Businessman,89811,2
2547,713064783,49,F,3,Post-Graduate,Married,TX,91750,no,yes,no,cellular,Selfemployeed,53618,3
2548,713067033,47,F,2,Doctorate,Single,TX,91750,no,no,no,cellular,Retirees,29460,2
2549,713068833,33,M,3,Graduate,Single,NY,91750,yes,no,no,cellular,Blue-collar,74218,1
2550,713070033,48,M,3,Graduate,Single,CA,91750,no,yes,yes,cellular,White-collar,79912,2
2551,713071383,52,M,4,Uneducated,Married,NY,91750,yes,no,no,cellular,Businessman,115030,1
2552,713072358,55,M,3,Graduate,Single,TX,91750,no,no,no,cellular,White-collar,121440,2
2553,713075283,40,F,3,Graduate,Single,TX,91750,yes,yes,no,cellular,Retirees,16415,3
2554,713079108,44,F,4,Unknown,Married,TX,91750,no,yes,no,cellular,Selfemployeed,39984,2
2555,713081583,42,M,5,Unknown,Married,FL,91750,no,no,no,cellular,Retirees,72536,3
2556,713082708,47,M,4,Unknown,Single,NY,91750,no,yes,no,cellular,White-collar,52765,1
2557,713084208,38,F,1,Uneducated,Single,NY,91750,yes,yes,no,unknown,Businessman,26613,3
2558,713086008,55,F,2,Uneducated,Married,NY,91750,no,no,yes,cellular,Selfemployeed,14975,3
2559,713086908,45,M,4,Graduate,Married,CA,91750,no,no,no,unknown,Selfemployeed,29062,1
2560,713087958,36,M,3,Graduate,Married,TX,91750,no,yes,yes,cellular,Selfemployeed,109016,3
